frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
899,347,[2112.0867122969175 933.157300358065 2729.3831028184222 1516.484448265068],[2341.8798828125 1345.4830322265625 2496.808837890625 1425.8896484375],0.642211199,EV09YOG,0.050491887
900,268,[2317.4856781542053 1486.4872412985478 3002.6885056293427 2019.0771170006556],[2568.479736328125 1828.56591796875 2754.0703125 1918.509521484375],0.702445745,DA07CLX,0.506553961
901,268,[2317.8292856711682 1489.5134566992026 3006.0693813438215 2024.6227696166281],[2573.587646484375 1834.81494140625 2758.844970703125 1924.458251953125],0.678589106,DA07CLX,0.623740243
903,268,[2318.7895053965544 1501.2436678755284 3011.4991299068392 2038.7034643330762],[2572.81396484375 1850.81494140625 2768.62744140625 1940.4130859375],0.638369322,DA07CLX,0.349714222
906,268,[2323.5269878173935 1518.338282508525 3020.121932508175 2058.150722778037],[2584.382080078125 1875.906005859375 2772.74853515625 1965.37353515625],0.680598378,DA07CLA,0.197574492
907,268,[2324.743775832674 1524.4350492380338 3022.7654224097632 2064.812394006886],[2581.73193359375 1876.5076904296875 2775.89453125 1966.5201416015625],0.704649568,DA07CLA,0.354073531
908,268,[2327.418860349281 1530.3690490269128 3027.4259308612855 2072.5882100698545],[2586.36669921875 1885.1502685546875 2775.07763671875 1972.014404296875],0.683324158,DA07CLX,0.217310864
909,347,[2099.380454252819 956.2662819957721 2730.2970009676624 1556.0740127094314],[2334.500244140625 1386.203369140625 2493.50537109375 1459.9111328125],0.568674088,EY09VOS,0.390227089
913,268,[2332.853911529009 1557.8659162212348 3044.582529611393 2108.9392945031836],[2595.75732421875 1919.0009765625 2783.455810546875 1999.1488037109375],0.69313246,DA07CLX,0.28964339
914,268,[2333.2476061269213 1563.8284689328802 3046.205200550737 2116.5897249723876],[2594.6884765625 1923.7236328125 2787.10498046875 2011.559326171875],0.70445627,DA07CLX,0.390551343
918,268,[2338.2068540436267 1582.7709063668303 3060.895102332639 2141.5657095247393],[2602.69677734375 1953.84423828125 2805.77099609375 2040.484375],0.658297598,DA07CLX,0.559918725
922,268,[2344.1881753413018 1605.264515708852 3072.6893760955672 2157.893633136521],[2610.51611328125 1977.1563720703125 2813.6650390625 2069.28466796875],0.714533269,DA07CLA,0.655007621
922,347,[2082.1146289593744 1001.1291494428135 2733.2161203749984 1608.0037892606208],[2322.93115234375 1432.729736328125 2492.833984375 1510.1597900390625],0.579531014,EV06VOS,0.294741052
923,268,[2347.0530454641867 1611.2127100619066 3079.28204053418 2158.8775568562805],[2615.4951171875 1980.140380859375 2822.119140625 2079.927734375],0.714819193,DA07CLX,0.600767817
924,268,[2349.86959800308 1617.353126754041 3084.8098499498774 2160.0661793368563],[2619.632080078125 1991.7974853515625 2828.015625 2087.06494140625],0.69612056,DA07CLX,0.618673578
925,268,[2351.593095156378 1621.801332566174 3089.8683557360982 2160.101314332974],[2620.34130859375 1998.3994140625 2824.802734375 2085.40087890625],0.696426272,DA07CLX,0.623713023
926,268,[2353.6539710733605 1626.2543222396407 3095.7426126766322 2159.8567105566644],[2624.42724609375 2003.203369140625 2830.376220703125 2094.21142578125],0.713229775,DA07CLX,0.316709328
927,268,[2356.5750286591415 1631.8844495982046 3105.067674184654 2159.5922806257477],[2629.162109375 2016.407958984375 2829.1220703125 2108.3671875],0.721011519,DA07CLX,0.772776008
927,347,[2075.9883718841666 1014.4981960068483 2734.7240190551984 1636.1986891776853],[2317.075927734375 1453.376220703125 2479.9072265625 1531.7684326171875],0.654852092,EY06VWS,0.102089196
928,268,[2358.2555553147517 1636.764139077427 3110.2659064082177 2159.536431974492],[2632.416015625 2016.583984375 2828.025634765625 2108.7763671875],0.722607315,DA03CLX,0.599719776
929,268,[2358.5858598134787 1642.5024376437175 3112.5983225945106 2159.8820005903553],[2632.3583984375 2022.988037109375 2835.85498046875 2119.177734375],0.727538228,DA07CLX,0.547873069
929,347,[2073.6305775908786 1015.7506103760029 2734.3194557909283 1644.8654937996516],[2315.561279296875 1455.251953125 2486.307861328125 1544.8809814453125],0.649273753,EY09VOS,0.356523283
930,268,[2360.0301997906586 1649.9973422822432 3116.436358794523 2160.4332105489116],[2633.325439453125 2039.2012939453125 2841.541259765625 2133.1337890625],0.691733658,OA07CLX,0.370391387
930,347,[2072.7069897456554 1018.800096814965 2734.323832350389 1649.8745390388535],[2319.923583984375 1467.6181640625 2489.25732421875 1553.4580078125],0.611363888,EY09VIS,0.28114141
931,268,[2361.4367102195747 1654.32495960071 3119.6739229391296 2159.748798273279],[2636.2158203125 2043.713623046875 2836.56396484375 2132.825439453125],0.67275846,DA07CLX,0.527231098
932,347,[2069.452231769905 1018.6345071945138 2733.36547301399 1657.3970873845306],[2310.02099609375 1467.8983154296875 2489.310546875 1555.02392578125],0.604798317,EY06VWS,0.154479467
934,347,[2068.7877807274454 1024.0899689138396 2734.6194904437452 1668.3584315425778],[2315.60302734375 1481.271728515625 2485.256103515625 1556.9130859375],0.602058351,EY06VOS,0.267861932
935,268,[2367.9299938523636 1678.1896930519579 3128.8424534051555 2162.193962443115],[2644.1083984375 2070.030029296875 2853.72412109375 2160.0],0.724526644,DA07CLX,0.336592015
936,268,[2370.470398308194 1685.9834189205817 3132.5772802852894 2163.20277027666],[2651.77197265625 2083.93994140625 2863.41748046875 2160.0],0.689305067,DA07CLX,0.766546699
936,347,[2067.078434021044 1024.439413424566 2735.8203271946213 1677.9397866343559],[2319.507568359375 1486.2293701171875 2485.777587890625 1573.2330322265625],0.68913424,EY09VVS,0.266303088
937,347,[2065.6128703931167 1027.851880386936 2735.7221284037882 1683.0340844213315],[2316.008544921875 1489.1048583984375 2480.78076171875 1579.3033447265625],0.684877455,EY09VCS,0.198346697
937,268,[2371.7875290421957 1691.457768979911 3135.2487780438682 2163.0358027032003],[2657.40625 2088.676513671875 2864.067138671875 2160.0],0.679551601,DA07CLX,0.654800787
938,347,[2064.4008787687394 1030.7230974324366 2736.2548491359544 1687.9477264976626],[2310.27197265625 1498.0257568359375 2480.48095703125 1579.5318603515625],0.695642173,EY06VVS,0.215392886
940,347,[2063.154116296905 1039.3751014234547 2737.9345903807325 1699.1817559917233],[2308.8173828125 1503.7628173828125 2486.14453125 1591.6014404296875],0.687347889,EY09VYS,0.091874024
941,347,[2060.9703972311568 1044.5457679754336 2738.060951218315 1705.1071842701235],[2306.94189453125 1503.30029296875 2484.3125 1595.527587890625],0.670190394,EY06VVS,0.2227036
942,347,[2059.6285648095645 1047.1838788103291 2738.153596574517 1709.5926660671385],[2308.775634765625 1512.6357421875 2489.919677734375 1602.43505859375],0.660393536,EJ06VVS,0.131326452
945,347,[2055.46237788236 1069.8804429861918 2740.206398369956 1726.4380785708556],[2311.508056640625 1528.3839111328125 2488.868408203125 1610.8721923828125],0.662031114,EX06VOS,0.091329868
946,347,[2055.1022062874467 1077.197873595267 2742.0221463598496 1731.1221608875217],[2312.80908203125 1533.19140625 2486.28759765625 1613.011474609375],0.65579772,EY06VWS,0.055596962
948,347,[2051.7729419580755 1087.6481884351583 2742.863811914417 1740.6389679764316],[2318.14208984375 1537.48828125 2483.34619140625 1623.361083984375],0.699850559,EV06VVS,0.379328935
949,347,[2050.7830626109176 1091.4853388335987 2743.80639042137 1744.2909978186385],[2312.318115234375 1541.88720703125 2485.939453125 1625.394287109375],0.689994931,EY06VIS,0.421927631
953,347,[2047.5617128765348 1105.724993629112 2746.9351226212434 1764.0784080339306],[2312.372314453125 1565.630859375 2492.56787109375 1648.3916015625],0.638833523,EY06VVS,0.444258699
954,347,[2046.6205069013604 1111.5405399243944 2747.448224977852 1770.4381811895812],[2309.085205078125 1573.853515625 2486.685791015625 1653.03759765625],0.604153097,EY06VVS,0.185577223
955,347,[2045.9479514914087 1114.8969429624453 2747.985088826886 1774.517151747125],[2309.3212890625 1576.1575927734375 2488.33056640625 1654.025390625],0.630499423,EY06VVS,0.310789401
957,347,[2044.946911142053 1123.9996648066685 2748.8854480757755 1785.1625463235428],[2308.061279296875 1585.03564453125 2484.80322265625 1670.280029296875],0.681677938,EY03WVS,0.325894941
959,347,[2043.8251221730545 1125.6299835141738 2751.4150676208187 1791.8516302157275],[2314.80517578125 1594.61083984375 2489.532958984375 1675.60205078125],0.687805116,EV06VUS,0.155372837
960,347,[2041.9953535222564 1128.4513045087983 2753.0620047753237 1798.16488294491],[2305.48291015625 1598.11181640625 2490.1689453125 1684.6474609375],0.697780311,EV06VOS,0.145744968
962,347,[2039.2505954966864 1129.9035536446104 2755.5789180688353 1808.3755556368292],[2307.8603515625 1608.739990234375 2494.29833984375 1697.084716796875],0.645011425,EY09WOS,0.130865947
965,347,[2036.082003275542 1129.647062212199 2757.546559533463 1824.5833462238622],[2309.6181640625 1624.788330078125 2494.86572265625 1706.550537109375],0.666339278,EY06VOS,0.23344574
966,347,[2034.539024588313 1141.8972652290781 2758.9632653488707 1834.2601519630175],[2311.51416015625 1634.88720703125 2494.74365234375 1718.5341796875],0.695670485,EV06VVS,0.52714504
967,347,[2033.7964317438145 1149.1078445726928 2760.4530772801954 1839.7275040945171],[2313.774169921875 1631.142333984375 2495.78857421875 1714.919677734375],0.668014765,EY09VVS,0.533524528
973,347,[2030.6057913593204 1187.4790707655234 2769.3471763690186 1878.0479117733425],[2310.958740234375 1669.5552978515625 2497.83642578125 1753.5135498046875],0.641763568,EY06VOS,0.115143047
974,347,[2030.9324929912104 1191.5040312103122 2772.3542598787785 1883.2572110308981],[2315.29541015625 1674.1732177734375 2505.0029296875 1759.16162109375],0.692032516,EY09VLS,0.46474539
975,347,[2029.6205748159684 1194.257850933216 2773.6686419532266 1890.2453634871754],[2315.75244140625 1680.02099609375 2500.08544921875 1766.76953125],0.700222373,EY09VRS,0.198014837
977,347,[2030.515393761467 1200.3413396584049 2779.3467024224246 1902.8047920774954],[2312.161376953125 1693.55126953125 2501.19140625 1779.49658203125],0.682270944,EY09VLS,0.246872178
978,347,[2030.505082026613 1204.5139535214814 2781.623782038908 1909.73082064288],[2313.13720703125 1697.8623046875 2505.5029296875 1785.957275390625],0.694796145,EY06VTS,0.140400729
979,347,[2030.5500070264482 1206.6528108759308 2783.597046587155 1914.0458959365506],[2316.107421875 1704.59326171875 2504.83251953125 1792.213623046875],0.678331077,EY09VIS,0.152725195
983,347,[2030.4659144132252 1227.1448822556704 2792.3119320793044 1940.7651713150908],[2327.293212890625 1726.3985595703125 2523.01025390625 1819.1195068359375],0.693340778,EY09VOS,0.132708228
984,347,[2031.3123238379053 1233.2169442379875 2795.65509370053 1947.7795644379592],[2330.8408203125 1730.7930908203125 2515.8291015625 1822.8292236328125],0.689624131,EY09VVS,0.20786717
985,347,[2031.3012247315023 1237.137068581027 2797.665227045371 1953.329937481351],[2331.302978515625 1740.45556640625 2521.79638671875 1831.888916015625],0.68704772,EY09VOS,0.452144632
986,347,[2033.1655354874965 1242.8069885377317 2801.372549026758 1961.1854169011153],[2326.08349609375 1743.1043701171875 2526.1328125 1839.2479248046875],0.705911338,EY09VVS,0.215342953
987,347,[2033.7691550275333 1246.092636718339 2803.9981632327094 1968.0363267185628],[2327.931396484375 1752.1746826171875 2522.1552734375 1839.4896240234375],0.669303417,EY06VMS,0.300615954
989,347,[2036.3059909581775 1255.6464100534167 2809.380068281946 1981.2899130172032],[2338.5390625 1768.080810546875 2530.245361328125 1853.739013671875],0.669887245,EY09MVS,0.281116171
990,347,[2037.7443635355976 1264.7267696801955 2813.167367593447 1991.6734883690165],[2341.40673828125 1773.375 2529.550048828125 1863.2666015625],0.693342149,EY09VTS,0.251002587
991,347,[2038.2250333456113 1269.8270976705232 2815.6280040819756 1997.7092222444514],[2343.4677734375 1774.66748046875 2532.947265625 1864.432861328125],0.690714777,EY09VTS,0.246290022
992,347,[2038.907150236587 1274.3598728201468 2818.3065058934308 2004.0791703015316],[2342.06201171875 1783.433837890625 2528.044189453125 1874.275146484375],0.705717862,EY09WMS,0.128594303
993,347,[2041.281310157229 1281.2773277655956 2821.931802274079 2012.589505681818],[2338.9990234375 1790.895263671875 2537.841796875 1881.6038818359375],0.714181066,EY09WVS,0.286872607
994,347,[2042.0535384723494 1283.9835841785232 2824.119687644949 2017.6653375414119],[2342.624267578125 1799.4246826171875 2541.4072265625 1889.6092529296875],0.680510521,EV06VOS,0.170476568
996,347,[2045.4004592405347 1292.3794548656842 2831.185735594721 2031.4080216287075],[2351.955322265625 1813.666748046875 2544.911865234375 1902.37255859375],0.671684265,EY06VLS,0.139474313
998,347,[2046.5107342386195 1300.1872108274652 2836.7469840116523 2044.8896033011533],[2352.714599609375 1820.5316162109375 2548.6630859375 1913.3583984375],0.702489018,EY09VOS,0.251750111
1000,347,[2047.6656448843794 1309.4806487741491 2843.223278258491 2058.66976737126],[2349.485595703125 1835.017333984375 2552.826171875 1928.796142578125],0.700669885,EV09VVS,0.189792052
1001,347,[2048.1564317591083 1313.3153540896806 2846.633091857615 2066.422333205722],[2359.77490234375 1849.4278564453125 2555.87060546875 1937.4715576171875],0.654969454,EY09WOS,0.159333089
1004,347,[2050.1527025769437 1329.5985742629641 2855.5725799280362 2091.255073654897],[2366.833251953125 1866.248291015625 2569.537841796875 1961.66455078125],0.731834829,EY06VDS,0.174594935
1007,347,[2055.6564196708077 1346.2887459813085 2869.364804999381 2114.037457289473],[2376.7255859375 1887.371337890625 2577.1826171875 1980.1025390625],0.721826315,EY09VVS,0.616016665
1008,347,[2057.2148306272966 1354.9103155456005 2874.1028514432683 2123.736762854186],[2373.13525390625 1895.118896484375 2578.031005859375 1986.352294921875],0.709178865,EY09VMS,0.267631491
1009,347,[2057.2509967191313 1360.1431599820826 2876.910239480401 2129.1397604833633],[2380.0595703125 1897.9837646484375 2581.79541015625 1992.1904296875],0.699514925,EY09VGS,0.459876764
1010,347,[2058.3402184740494 1365.4170018799696 2881.4345429251384 2135.112502064528],[2374.6123046875 1912.40625 2579.12451171875 2005.518310546875],0.706462204,EY09VMS,0.742227623
1011,347,[2060.09517541803 1371.3107447753018 2885.6103793795787 2141.6465536909786],[2380.859130859375 1918.7991943359375 2588.07958984375 2011.9390869140625],0.714871645,EY09VMS,0.417804936
1013,347,[2062.4072030661973 1379.465656152663 2892.2638602688667 2148.641591698796],[2385.75244140625 1928.7528076171875 2592.541015625 2025.1256103515625],0.718731105,EY09VNS,0.657670296
1014,347,[2063.6758365824176 1385.896026095795 2897.501825978176 2150.6034467194513],[2388.0751953125 1943.29443359375 2594.927490234375 2035.788330078125],0.682253361,EY05VNS,0.394304177
1015,347,[2063.631072192135 1391.283574318245 2900.662236186274 2151.9381107972386],[2387.53955078125 1946.2470703125 2595.63525390625 2038.045166015625],0.684174776,EY09VST,0.576661176
1016,347,[2064.962260306088 1397.6299298422934 2904.8052623430567 2152.4780233195534],[2393.13330078125 1958.4635009765625 2598.8974609375 2048.7294921875],0.699818075,EV09VIS,0.170679154
1019,347,[2068.970850476666 1417.0806831550028 2916.856087825604 2153.7562701146917],[2399.712890625 1978.238525390625 2608.1455078125 2074.08984375],0.714302599,EY09VNS,0.633143577
1020,347,[2070.109163340853 1425.4420549955707 2921.573309475793 2155.0531197800715],[2395.296875 1991.707275390625 2618.77294921875 2085.896728515625],0.703197658,EV09VUS,0.074251125
1021,347,[2071.5206321601518 1429.212054170012 2925.129587820531 2154.9818417310953],[2396.195068359375 1993.017578125 2615.384033203125 2087.374267578125],0.687661946,EY09VIS,0.39506279
1022,347,[2073.0581766714677 1433.5938848916 2929.7168476457528 2154.918135843965],[2408.048828125 2002.8468017578125 2618.6552734375 2101.0390625],0.719650745,EY06VIS,0.186168986
1025,347,[2077.6068893450247 1447.4330731891448 2940.431926879558 2153.8258694984547],[2412.737548828125 2021.2386474609375 2622.216064453125 2123.42041015625],0.741471887,EY09VCS,0.309075235
1026,347,[2079.33023256015 1452.866831415069 2945.4051219398943 2155.581914886246],[2413.420166015625 2035.861328125 2623.7431640625 2131.44482421875],0.731050491,EV09VIS,0.232708483
1027,347,[2079.6676451814365 1457.3614177435209 2948.0149356009606 2155.7597733978655],[2414.83544921875 2039.829833984375 2629.471923828125 2135.925537109375],0.698149562,EY06VOS,0.226201024
1105,419,[2092.522456932773 1131.2484204180023 2822.4862301192024 1791.6496207773034],[2373.91357421875 1601.980224609375 2524.12841796875 1669.4205322265625],0.269872457,BP63LYF,0.51353687
1109,419,[2097.5712389218015 1146.5301473877869 2835.0083010294657 1811.865785306131],[2376.90869140625 1606.4952392578125 2531.3193359375 1692.7412109375],0.415823102,BP63LYI,0.452104344
1110,419,[2098.6601097794114 1150.050324571518 2838.41350783022 1816.8971755245993],[2380.68505859375 1622.1331787109375 2548.150390625 1700.9681396484375],0.345523238,BP63LYH,0.442329301
